ContigID,GOSlim_bin
GCKDGN101B6GFJ,cell organization and biogenesis
GCKDGN101BOXGY,other biological processes
isotig25836,other metabolic processes
GCKDGN103G1MVW,DNA metabolism
isotig12204,DNA metabolism
isotig24567,protein metabolism
isotig24742,cell organization and biogenesis
isotig04373,cell adhesion
isotig12963,other biological processes
isotig09540,other metabolic processes
GCKDGN103FYFD9,other metabolic processes
isotig11464,protein metabolism
isotig31971,RNA metabolism
GCKDGN101AML0Y,other biological processes
GCKDGN102D86IB,other biological processes
isotig01083,other metabolic processes
GCKDGN103GTSNR,developmental processes
GCKDGN102DYDCK,developmental processes
isotig16136,other metabolic processes
isotig06443,other biological processes
GE915279,protein metabolism
GCKDGN101BP9VU,protein metabolism
isotig04809,developmental processes
isotig13228,cell organization and biogenesis
isotig18392,other biological processes
isotig25550,protein metabolism
isotig32040,cell cycle and proliferation
isotig23646,other metabolic processes
GCKDGN101BPIAL,developmental processes
isotig16534,other metabolic processes
isotig29262,stress response
isotig17968,other metabolic processes
isotig02568,cell cycle and proliferation
isotig16615,signal transduction
isotig27583,other biological processes
GCKDGN101BF6OE,signal transduction
isotig08989,other biological processes
isotig14021,transport
isotig22465,protein metabolism
GE917329,developmental processes
isotig07358,cell adhesion
isotig31542,protein metabolism
isotig19673,other biological processes
isotig32630,DNA metabolism
isotig15476,RNA metabolism
isotig22807,cell organization and biogenesis
GCKDGN103GEGFJ,cell adhesion
isotig10361,other metabolic processes
isotig27406,other metabolic processes
isotig18869,other biological processes
isotig29346,other biological processes
isotig25030,other biological processes
GCKDGN103GVKJA,other biological processes
isotig25021,stress response
GCKDGN103GH1YE,cell cycle and proliferation
GE913089,other metabolic processes
isotig09915,death
isotig18256,cell cycle and proliferation
isotig25065,cell organization and biogenesis
isotig06641,cell organization and biogenesis
isotig01443,other metabolic processes
isotig00630,protein metabolism
isotig31108,other biological processes
isotig03230,cell organization and biogenesis
isotig07673,RNA metabolism
isotig06475,cell cycle and proliferation
isotig31255,transport
isotig03163,other biological processes
isotig30772,other biological processes
GCKDGN102DU4XF,stress response
isotig14822,other metabolic processes
isotig16536,protein metabolism
isotig08123,other biological processes
isotig10660,signal transduction
isotig18115,other metabolic processes
isotig11394,protein metabolism
isotig01609,stress response
isotig09392,cell cycle and proliferation
isotig10589,other metabolic processes
isotig26357,DNA metabolism
GCKDGN102E0SK4,protein metabolism
isotig06395,death
isotig27044,protein metabolism
isotig02488,RNA metabolism
isotig11352,DNA metabolism
isotig00685,other metabolic processes
isotig05331,other biological processes
isotig06561,other metabolic processes
isotig24333,signal transduction
isotig17438,protein metabolism
GCKDGN101BKSNE,other biological processes
isotig25858,transport
isotig10539,RNA metabolism
GCKDGN101ALNDL,signal transduction
isotig23283,other metabolic processes
isotig20214,DNA metabolism
isotig21354,other biological processes
GCKDGN103F42YA,other biological processes
isotig13622,other metabolic processes
GCKDGN103G6DMQ,protein metabolism
isotig26288,protein metabolism
GCKDGN103GAX37,death
isotig18438,signal transduction
isotig00203,protein metabolism
GCKDGN101A1CPM,protein metabolism
isotig16485,developmental processes
isotig10509,stress response
isotig05721,other metabolic processes
GCKDGN102EQJEB,other biological processes
GCKDGN101ATKU0,DNA metabolism
isotig11979,other metabolic processes
isotig06593,other metabolic processes
isotig10719,cell cycle and proliferation
GCKDGN101BOE1Y,other metabolic processes
isotig31970,cell cycle and proliferation
isotig12686,RNA metabolism
isotig13059,signal transduction
isotig10832,developmental processes
isotig15570,transport
isotig20011,other biological processes
isotig10383,other metabolic processes
isotig10429,signal transduction
GCKDGN101BG404,cell cycle and proliferation
isotig12323,signal transduction
isotig31714,other biological processes
isotig02711,protein metabolism
isotig14510,protein metabolism
isotig12921,cell cycle and proliferation
isotig32360,transport
GCKDGN102DGYKR,RNA metabolism
isotig21789,other metabolic processes
isotig20501,protein metabolism
isotig24469,other metabolic processes
isotig14252,other biological processes
isotig21739,other metabolic processes
isotig20551,RNA metabolism
isotig08660,other biological processes
GCKDGN101B9FYQ,cell organization and biogenesis
isotig12480,signal transduction
isotig10359,cell organization and biogenesis
isotig01872,stress response
isotig20213,signal transduction
GCKDGN101A39MO,RNA metabolism
GCKDGN101A22GA,other biological processes
isotig12209,other metabolic processes
isotig01758,other biological processes
GCKDGN101CIP91,death
GE912606,cell-cell signaling
isotig03327,cell organization and biogenesis
isotig14863,other biological processes
isotig14004,death
isotig13962,other biological processes
isotig22597,protein metabolism
GCKDGN103FQI89,transport
isotig30115,other metabolic processes
GCKDGN102ELHAN,cell organization and biogenesis
isotig01600,cell cycle and proliferation
isotig29235,other biological processes
isotig17057,signal transduction
isotig22738,protein metabolism
isotig25716,transport
isotig15729,DNA metabolism
GCKDGN102DZ0N0,RNA metabolism
GCKDGN103FRWWD,other metabolic processes
isotig26332,signal transduction
isotig33039,developmental processes
isotig06132,RNA metabolism
GCKDGN101BRZL2,other biological processes
isotig33159,cell organization and biogenesis
isotig14029,transport
isotig13472,RNA metabolism
isotig16325,stress response
isotig27333,cell organization and biogenesis
isotig25678,DNA metabolism
isotig32359,developmental processes
isotig00264,developmental processes
GCKDGN102C4E9J,cell adhesion
isotig17353,other biological processes
GCKDGN101BCMFD,cell organization and biogenesis
isotig12547,DNA metabolism
GCKDGN103FP50J,transport
isotig25832,other biological processes
isotig10632,transport
isotig25449,other metabolic processes
isotig06181,transport
isotig21744,developmental processes
isotig13594,developmental processes
isotig16733,protein metabolism
GCKDGN101BQGDK,other metabolic processes
isotig07443,other metabolic processes
GCKDGN103GQY9W,stress response
isotig21448,other metabolic processes
isotig29516,protein metabolism
isotig12117,stress response
isotig03565,other biological processes
isotig13524,other metabolic processes
isotig04617,other metabolic processes
isotig12151,other biological processes
isotig11645,other biological processes
GCKDGN103FYORL,developmental processes
isotig21825,RNA metabolism
isotig24390,signal transduction
GCKDGN103GDVLC,other metabolic processes
isotig19606,other metabolic processes
isotig04356,protein metabolism
isotig17059,cell adhesion
isotig30233,stress response
isotig02434,other biological processes
isotig04421,death
isotig01540,cell adhesion
isotig30171,stress response
isotig20710,other metabolic processes
isotig01881,stress response
isotig11147,other biological processes
GCKDGN103GANDQ,death
GE916953,cell organization and biogenesis
GCKDGN102EOP1C,death
isotig17132,other metabolic processes
isotig20473,other metabolic processes
GCKDGN102DK30S,other biological processes
isotig01430,developmental processes
isotig01057,developmental processes
GCKDGN101BZCR1,other metabolic processes
GCKDGN101CH02V,RNA metabolism
GCKDGN102DM4S6,signal transduction
isotig14473,signal transduction
isotig17283,other metabolic processes
isotig15348,protein metabolism
isotig08400,other biological processes
isotig00866,protein metabolism
isotig05441,developmental processes
GCKDGN102C6NS2,protein metabolism
GCKDGN103FNVQW,cell organization and biogenesis
isotig15991,transport
isotig31552,death
isotig24601,other biological processes
isotig25597,protein metabolism
GCKDGN102C4DAL,signal transduction
GCKDGN103GENRL,RNA metabolism
isotig11660,other biological processes
GCKDGN101B3J87,protein metabolism
isotig02932,other biological processes
isotig11240,other biological processes
isotig25484,other biological processes
isotig11527,other biological processes
GCKDGN103F8VWS,other metabolic processes
GCKDGN102C5WTP,cell adhesion
isotig19500,cell-cell signaling
isotig11083,cell adhesion
isotig01714,RNA metabolism
isotig18032,other metabolic processes
isotig02647,signal transduction
isotig23194,transport
isotig25593,RNA metabolism
GCKDGN101BRMQM,developmental processes
isotig11212,other metabolic processes
GCKDGN103FPQXG,protein metabolism
GCKDGN101A5ZFE,signal transduction
isotig04334,other biological processes
isotig13381,DNA metabolism
GCKDGN101BQONJ,protein metabolism
isotig15508,death
GCKDGN101BABYO,cell adhesion
isotig07164,RNA metabolism
isotig19935,signal transduction
GCKDGN101BQ8BT,DNA metabolism
isotig06242,transport
GE912756,transport
isotig02458,other biological processes
isotig29588,protein metabolism
isotig15801,other biological processes
GCKDGN101BJF8N,transport
isotig06555,protein metabolism
isotig16583,other biological processes
isotig14725,cell organization and biogenesis
isotig10504,developmental processes
isotig00248,cell-cell signaling
isotig08265,developmental processes
isotig01606,RNA metabolism
isotig20150,other metabolic processes
isotig00689,cell organization and biogenesis
isotig25960,protein metabolism
isotig05186,cell organization and biogenesis
isotig12159,protein metabolism
GCKDGN101B9ARI,transport
GE908397,other biological processes
GCKDGN101B060K,signal transduction
isotig03445,cell adhesion
isotig00763,DNA metabolism
GCKDGN102EGO9S,other metabolic processes
isotig07000,other biological processes
isotig28464,RNA metabolism
isotig24465,cell organization and biogenesis
isotig23586,other metabolic processes
GCKDGN103G96PX,other metabolic processes
GCKDGN101A4LIT,other metabolic processes
isotig06126,other metabolic processes
isotig31075,other metabolic processes
isotig22289,other metabolic processes
isotig08326,other metabolic processes
GCKDGN103G08X5,other biological processes
isotig05568,other metabolic processes
isotig21597,other metabolic processes
isotig03128,other metabolic processes
isotig30708,signal transduction
GCKDGN102DW8FS,other biological processes
isotig26685,other biological processes
isotig01482,other metabolic processes
isotig02494,protein metabolism
isotig21938,other metabolic processes
isotig21026,signal transduction
isotig16322,other biological processes
GCKDGN103F5F85,other metabolic processes
GE913623,other biological processes
isotig09040,protein metabolism
isotig09902,other metabolic processes
GCKDGN102EJFXQ,cell organization and biogenesis
isotig13976,cell-cell signaling
isotig03889,cell organization and biogenesis
isotig01775,transport
isotig16428,RNA metabolism
isotig05809,stress response
isotig19608,transport
isotig13529,other metabolic processes
isotig14336,other biological processes
isotig26253,developmental processes
isotig22778,other metabolic processes
GCKDGN103GVEKC,signal transduction
isotig10770,other biological processes
GCKDGN103GROSD,protein metabolism
isotig08959,transport
isotig10367,RNA metabolism
isotig09309,developmental processes
isotig01220,cell organization and biogenesis
GCKDGN103G5WPL,other metabolic processes
isotig25328,other biological processes
GCKDGN101CG9W2,cell organization and biogenesis
isotig26695,death
isotig26330,other biological processes
GCKDGN101CBEMA,protein metabolism
GCKDGN102DS6LO,other biological processes
isotig21933,other biological processes
GCKDGN103GCBUF,transport
isotig11122,protein metabolism
isotig05837,death
isotig11986,cell organization and biogenesis
isotig04465,stress response
isotig08290,protein metabolism
isotig04543,protein metabolism
isotig04194,RNA metabolism
isotig03385,transport
isotig06822,developmental processes
isotig18038,protein metabolism
isotig30469,cell organization and biogenesis
isotig18785,RNA metabolism
isotig24099,cell cycle and proliferation
isotig11820,RNA metabolism
isotig17874,RNA metabolism
isotig15512,other biological processes
isotig16862,death
isotig03046,cell organization and biogenesis
isotig19826,other metabolic processes
isotig14440,transport
GCKDGN102DD3RL,signal transduction
isotig04085,protein metabolism
isotig22472,transport
isotig06581,other biological processes
isotig18392,cell adhesion
isotig03686,protein metabolism
isotig05267,other biological processes
isotig27415,RNA metabolism
isotig12101,cell-cell signaling
isotig30543,other biological processes
isotig18256,cell organization and biogenesis
isotig09941,transport
GCKDGN101AP0FG,protein metabolism
isotig06732,other metabolic processes
isotig19755,other metabolic processes
GCKDGN103GS6HY,other metabolic processes
isotig09677,developmental processes
isotig09908,RNA metabolism
isotig14490,other biological processes
GCKDGN103GLY6W,cell adhesion
GCKDGN101BP9E7,signal transduction
isotig07424,stress response
isotig03368,protein metabolism
isotig12824,stress response
isotig19710,DNA metabolism
isotig03906,other biological processes
isotig03414,other metabolic processes
GCKDGN103FR30P,other biological processes
isotig02090,cell organization and biogenesis
isotig14540,signal transduction
isotig05621,developmental processes
isotig12239,stress response
GCKDGN103GZKAK,protein metabolism
isotig11900,developmental processes
isotig11019,death
isotig26876,stress response
isotig14216,other biological processes
isotig08420,other biological processes
GCKDGN102DDTLV,stress response
isotig13898,other metabolic processes
isotig21104,other metabolic processes
isotig06111,cell organization and biogenesis
isotig13817,protein metabolism
isotig10256,transport
isotig06116,transport
isotig16859,stress response
GCKDGN103FWOMH,transport
isotig09702,other biological processes
isotig03363,other biological processes
isotig23587,developmental processes
isotig12771,transport
isotig30146,protein metabolism
GCKDGN103GSWCJ,RNA metabolism
isotig28362,DNA metabolism
isotig28883,developmental processes
isotig09927,other metabolic processes
isotig01692,developmental processes
isotig09665,RNA metabolism
GCKDGN103HD9E7,stress response
isotig08679,other biological processes
isotig17044,cell organization and biogenesis
GCKDGN102DV86K,other biological processes
isotig32171,developmental processes
GCKDGN102DCRU7,other metabolic processes
isotig06970,developmental processes
isotig05900,other biological processes
isotig05872,protein metabolism
isotig18738,cell organization and biogenesis
isotig14291,cell-cell signaling
isotig12607,signal transduction
GCKDGN103GXV2E,other metabolic processes
isotig18265,cell cycle and proliferation
isotig15186,RNA metabolism
GCKDGN101CE6FT,RNA metabolism
isotig20709,transport
isotig12254,signal transduction
isotig16402,cell organization and biogenesis
isotig06889,other metabolic processes
isotig13111,signal transduction
isotig03734,cell adhesion
isotig16799,other biological processes
isotig25291,transport
isotig22260,other metabolic processes
isotig06489,transport
GE905954,protein metabolism
GCKDGN103G3E82,other biological processes
GCKDGN101BYGLN,developmental processes
GCKDGN101AYDXY,other biological processes
isotig15833,protein metabolism
isotig15642,cell organization and biogenesis
GCKDGN101AZ04H,developmental processes
isotig10997,stress response
GCKDGN101BQBB9,RNA metabolism
GCKDGN103G5SBW,protein metabolism
isotig05720,cell organization and biogenesis
isotig03483,other metabolic processes
GCKDGN101A2FEY,other metabolic processes
isotig01345,transport
isotig01203,protein metabolism
isotig15530,other metabolic processes
isotig05581,RNA metabolism
isotig16424,cell cycle and proliferation
isotig21454,cell organization and biogenesis
GCKDGN102EDKA0,transport
isotig16930,transport
isotig05984,signal transduction
isotig09159,transport
GCKDGN101AVQGJ,other biological processes
isotig18140,other metabolic processes
isotig10470,stress response
isotig27644,cell organization and biogenesis
isotig02323,signal transduction
GCKDGN101CLKQ1,RNA metabolism
isotig11531,transport
isotig15388,other biological processes
isotig08914,other biological processes
isotig02488,protein metabolism
GCKDGN102E0C9S,cell organization and biogenesis
isotig14873,RNA metabolism
GCKDGN101BLUJI,other biological processes
isotig10444,developmental processes
GCKDGN101B9FYQ,death
GCKDGN103GX23O,protein metabolism
isotig18434,other metabolic processes
isotig19970,developmental processes
isotig09069,cell cycle and proliferation
GCKDGN101AZMF8,other biological processes
GE911245,developmental processes
GCKDGN102DG4QM,other metabolic processes
isotig28926,cell organization and biogenesis
GCKDGN103FR40G,other metabolic processes
isotig09081,signal transduction
isotig24180,protein metabolism
isotig05619,death
isotig32535,cell cycle and proliferation
GCKDGN103GJ5HU,other biological processes
GCKDGN103G5LZ6,RNA metabolism
isotig08199,other metabolic processes
GCKDGN102EVZTB,other biological processes
isotig28789,cell organization and biogenesis
GCKDGN103GAX37,cell organization and biogenesis
GCKDGN101CEMM2,other metabolic processes
isotig32146,other biological processes
GCKDGN101ATPM8,transport
isotig30532,other metabolic processes
isotig21132,cell adhesion
isotig09680,cell organization and biogenesis
GCKDGN103GTE2P,cell organization and biogenesis
GCKDGN101BKYV3,RNA metabolism
GCKDGN103F2ILL,other biological processes
isotig11892,RNA metabolism
isotig00910,developmental processes
isotig24984,cell organization and biogenesis
isotig17146,protein metabolism
isotig28848,cell adhesion
isotig16842,other biological processes
GCKDGN102EG3TN,signal transduction
isotig16196,protein metabolism
isotig12777,other biological processes
isotig11875,other metabolic processes
GCKDGN103F3YED,protein metabolism
GCKDGN103FMFFQ,other metabolic processes
isotig16679,death
GCKDGN101B1HCI,cell organization and biogenesis
isotig08313,stress response
isotig25217,cell organization and biogenesis
isotig25822,other metabolic processes
isotig24713,cell organization and biogenesis
GCKDGN101CA919,other biological processes
isotig08678,other biological processes
isotig04963,DNA metabolism
isotig06972,transport
GCKDGN103G589J,other biological processes
isotig05307,other metabolic processes
isotig09176,DNA metabolism
GE916649,other biological processes
GCKDGN103FTAT3,other metabolic processes
isotig19687,DNA metabolism
GE910247,RNA metabolism
isotig00733,other biological processes
GCKDGN103FZH3B,RNA metabolism
isotig13029,other metabolic processes
isotig05621,cell adhesion
isotig08501,signal transduction
isotig07373,other biological processes
isotig11566,developmental processes
isotig14426,DNA metabolism
isotig15341,signal transduction
GCKDGN103GO7C6,cell organization and biogenesis
GCKDGN102E2TRN,other metabolic processes
GCKDGN101A10C1,transport
isotig20580,protein metabolism
GCKDGN101AZ2HB,other biological processes
isotig21299,RNA metabolism
isotig01315,other biological processes
isotig22098,other biological processes
isotig28283,protein metabolism
isotig28824,protein metabolism
isotig14734,signal transduction
isotig27289,transport
isotig18702,other metabolic processes
isotig01087,signal transduction
isotig05704,transport
GCKDGN101B0B1U,other metabolic processes
isotig14812,other biological processes
isotig07584,signal transduction
isotig15538,other metabolic processes
isotig01208,cell adhesion
isotig19852,cell organization and biogenesis
isotig25697,transport
isotig03655,other metabolic processes
isotig23975,protein metabolism
isotig28403,other metabolic processes
isotig28168,cell organization and biogenesis
isotig22319,signal transduction
isotig06852,developmental processes
isotig17512,protein metabolism
GCKDGN103FSHK3,other metabolic processes
isotig26485,other biological processes
isotig17569,developmental processes
isotig07046,other biological processes
isotig03466,cell organization and biogenesis
GCKDGN102DJY16,stress response
isotig20826,cell cycle and proliferation
isotig06388,cell organization and biogenesis
isotig18366,RNA metabolism
GCKDGN102E1CVM,cell organization and biogenesis
isotig25289,transport
isotig01725,protein metabolism
GCKDGN101AZ7MM,RNA metabolism
isotig28119,other biological processes
GCKDGN102C94VS,other metabolic processes
GCKDGN101ASTI2,developmental processes
isotig23711,RNA metabolism
isotig09912,other biological processes
GCKDGN103FTSB7,other metabolic processes
isotig01943,other biological processes
isotig17551,other metabolic processes
isotig03422,signal transduction
isotig09445,stress response
GCKDGN102D7DZW,other biological processes
isotig25571,other biological processes
GCKDGN102DYMCI,RNA metabolism
GCKDGN103G1JGN,developmental processes
isotig15231,protein metabolism
isotig05186,cell cycle and proliferation
isotig11612,cell cycle and proliferation
isotig30288,cell organization and biogenesis
GCKDGN103G3BNH,signal transduction
isotig08689,protein metabolism
isotig19743,cell cycle and proliferation
isotig12667,developmental processes
GCKDGN103G96C9,cell organization and biogenesis
isotig25186,death
isotig07358,RNA metabolism
GCKDGN102EGS5B,other metabolic processes
GCKDGN101AXVCI,other metabolic processes
isotig12879,protein metabolism
isotig28420,other metabolic processes
isotig24868,cell cycle and proliferation
isotig19813,transport
isotig11181,other metabolic processes
isotig13197,cell-cell signaling
isotig03892,protein metabolism
isotig19685,other biological processes
isotig32504,other biological processes
isotig20374,other biological processes
isotig26436,cell cycle and proliferation
GCKDGN102DAC9R,other biological processes
isotig07640,other metabolic processes
isotig05554,cell adhesion
isotig00722,other biological processes
GCKDGN101CJL63,protein metabolism
GCKDGN101BTZBL,cell organization and biogenesis
isotig15609,other biological processes
GE912997,other biological processes
isotig07183,other biological processes
isotig03491,cell organization and biogenesis
isotig20894,developmental processes
isotig09739,other metabolic processes
GCKDGN103HHUT8,RNA metabolism
isotig12807,protein metabolism
GCKDGN101A4SUY,other biological processes
isotig05288,stress response
GCKDGN102ERAY7,cell organization and biogenesis
GCKDGN102DMG76,protein metabolism
isotig08630,death
isotig08386,RNA metabolism
isotig13411,signal transduction
isotig18722,other metabolic processes
isotig00792,RNA metabolism
GCKDGN103HB617,cell organization and biogenesis
isotig01120,developmental processes
GCKDGN103F1RY8,stress response
isotig07626,protein metabolism
isotig04961,other biological processes
isotig06174,protein metabolism
GCKDGN103GO8TX,death
isotig03234,other biological processes
isotig19376,cell organization and biogenesis
GCKDGN102DNTEM,other biological processes
GCKDGN102DZ0N0,protein metabolism
isotig12823,other metabolic processes
isotig03849,protein metabolism
GCKDGN103GA6LQ,other biological processes
isotig29252,other metabolic processes
isotig00679,other biological processes
isotig23499,RNA metabolism
isotig22733,cell organization and biogenesis
isotig06399,other biological processes
GCKDGN102DICWF,signal transduction
isotig03320,cell adhesion
isotig01008,death
isotig14225,other metabolic processes
isotig33125,stress response
GCKDGN101BQG8Q,other metabolic processes
isotig06093,transport
isotig04197,signal transduction
isotig04905,developmental processes
isotig12913,transport
isotig15646,DNA metabolism
isotig22816,other metabolic processes
isotig17393,other metabolic processes
GCKDGN103GFG1K,cell cycle and proliferation
isotig04271,death
isotig06836,RNA metabolism
isotig12361,transport
isotig11324,DNA metabolism
isotig26019,DNA metabolism
isotig07211,transport
isotig17959,other biological processes
isotig28168,cell cycle and proliferation
isotig29317,other metabolic processes
GCKDGN102C88J9,developmental processes
isotig08796,other biological processes
isotig07301,RNA metabolism
isotig15029,RNA metabolism
isotig03586,other metabolic processes
isotig21904,other biological processes
isotig05857,transport
isotig05053,RNA metabolism
GCKDGN102EQN6N,other metabolic processes
isotig15580,transport
isotig30279,transport
GCKDGN102DCDP1,cell organization and biogenesis
GCKDGN102EJ768,other biological processes
isotig09546,RNA metabolism
isotig26965,RNA metabolism
isotig01429,protein metabolism
isotig00035,other metabolic processes
isotig18743,signal transduction
GCKDGN102D0MHS,other biological processes
GCKDGN102ESJX4,RNA metabolism
GCKDGN103GLZEL,cell organization and biogenesis
isotig30704,stress response
GCKDGN101CIQ28,transport
isotig08922,protein metabolism
isotig00893,other biological processes
isotig04669,RNA metabolism
isotig26243,other metabolic processes
isotig11025,cell organization and biogenesis
isotig02614,stress response
GCKDGN102DPTDY,other biological processes
isotig23629,developmental processes
GCKDGN103F3EBW,other metabolic processes
isotig15374,other biological processes
isotig11864,transport
isotig12108,RNA metabolism
isotig26344,cell-cell signaling
isotig04425,other biological processes
isotig18570,other metabolic processes
GCKDGN101BH0JR,stress response
isotig22121,cell organization and biogenesis
isotig12668,protein metabolism
isotig01750,protein metabolism
isotig24984,other biological processes
GCKDGN102ER5RB,protein metabolism
isotig04467,cell cycle and proliferation
isotig26120,protein metabolism
isotig03328,cell-cell signaling
isotig23818,stress response
GCKDGN103F1LVA,other metabolic processes
isotig03269,other metabolic processes
isotig08736,developmental processes
GE907080,other metabolic processes
isotig06481,other metabolic processes
GCKDGN101AV6EY,other biological processes
isotig01878,transport
GCKDGN101CJLLO,other metabolic processes
isotig01891,DNA metabolism
GCKDGN102C4BDM,signal transduction
GCKDGN101B7T1Q,other metabolic processes
isotig05149,RNA metabolism
GCKDGN101BTZBL,cell cycle and proliferation
isotig12772,cell organization and biogenesis
GCKDGN101BXKER,DNA metabolism
isotig26657,developmental processes
isotig24745,cell adhesion
isotig14606,protein metabolism
isotig30302,other biological processes
isotig31782,protein metabolism
isotig28723,signal transduction
isotig12021,signal transduction
isotig05468,other metabolic processes
isotig05706,other metabolic processes
isotig15597,other biological processes
isotig14054,other biological processes
isotig07488,protein metabolism
isotig21497,developmental processes
isotig21125,other metabolic processes
isotig19569,other metabolic processes
isotig21340,RNA metabolism
isotig04859,cell organization and biogenesis
isotig17931,transport
isotig24643,stress response
GCKDGN103GZTFP,RNA metabolism
isotig02439,other biological processes
GCKDGN103GAPD4,cell cycle and proliferation
isotig10549,other metabolic processes
GCKDGN102EHZSH,developmental processes
isotig11924,transport
isotig32518,RNA metabolism
GCKDGN103FU8ZB,protein metabolism
GE908886,other biological processes
GCKDGN102DTSSL,cell adhesion
isotig17073,other biological processes
isotig04074,cell organization and biogenesis
GCKDGN103G5S7E,stress response
isotig07406,other metabolic processes
isotig06092,other metabolic processes
GCKDGN101CGQM3,other biological processes
isotig07118,other metabolic processes
GCKDGN102D5J6O,DNA metabolism
isotig13227,protein metabolism
isotig20472,developmental processes
isotig15984,developmental processes
GCKDGN101B3UKY,signal transduction
isotig14912,other metabolic processes
isotig15129,DNA metabolism
isotig04475,cell organization and biogenesis
isotig03046,other biological processes
isotig29740,cell organization and biogenesis
isotig03249,transport
isotig15557,other biological processes
GCKDGN101BFK7Q,death
isotig23634,cell organization and biogenesis
isotig10096,other biological processes
isotig24189,protein metabolism
isotig08552,DNA metabolism
isotig20324,other biological processes
GCKDGN102DP4ZT,transport
isotig06081,other biological processes
isotig06627,signal transduction
isotig24637,death
isotig06089,cell organization and biogenesis
GCKDGN102ETCEB,other metabolic processes
isotig14626,protein metabolism
isotig01095,other biological processes
isotig18435,other metabolic processes
isotig03268,cell organization and biogenesis
isotig03286,cell adhesion
isotig21200,other biological processes
isotig17891,other biological processes
isotig09818,other biological processes
isotig18720,death
isotig12836,RNA metabolism
isotig08679,cell organization and biogenesis
GCKDGN102ETG1X,cell cycle and proliferation
isotig31293,other biological processes
isotig08706,RNA metabolism
isotig09289,other biological processes
isotig26519,cell organization and biogenesis
isotig13179,death
isotig05683,protein metabolism
isotig05899,cell adhesion
isotig19849,protein metabolism
isotig06293,other biological processes
isotig23291,other metabolic processes
GCKDGN103FWA39,protein metabolism
isotig07125,other metabolic processes
isotig14460,protein metabolism
isotig00530,protein metabolism
isotig03712,cell adhesion
isotig22023,other biological processes
isotig17044,other biological processes
GCKDGN102C6KEA,RNA metabolism
isotig20125,RNA metabolism
GCKDGN101B0Q2G,other metabolic processes
isotig06584,protein metabolism
isotig10378,DNA metabolism
isotig01180,other biological processes
isotig28005,other metabolic processes
GCKDGN103F4J8T,other biological processes
isotig19285,other biological processes
isotig23608,other biological processes
isotig20058,RNA metabolism
isotig24296,developmental processes
isotig25075,cell cycle and proliferation
isotig07237,RNA metabolism
isotig03988,signal transduction
isotig24043,protein metabolism
GCKDGN102EWH2V,other metabolic processes
isotig05655,protein metabolism
isotig02462,stress response
GCKDGN103GCKBZ,cell organization and biogenesis
GCKDGN101CIOPP,other biological processes
isotig06922,other biological processes
isotig23479,developmental processes
isotig17118,other biological processes
isotig01971,other metabolic processes
GCKDGN101BD7CO,cell adhesion
isotig22637,other metabolic processes
isotig23625,RNA metabolism
isotig27028,transport
isotig00728,other metabolic processes
isotig11159,transport
isotig16326,protein metabolism
GCKDGN103GXVVE,other metabolic processes
isotig20520,other biological processes
GCKDGN101ASZ8Z,protein metabolism
isotig30557,protein metabolism
GCKDGN102D4C0A,death
isotig16010,RNA metabolism
GCKDGN102D5JOH,cell adhesion
isotig23307,stress response
isotig32429,death
isotig00936,other metabolic processes
GCKDGN101B1W3B,signal transduction
isotig27788,other metabolic processes
isotig04332,RNA metabolism
isotig27917,other metabolic processes
isotig18379,signal transduction
isotig18622,other biological processes
isotig05921,signal transduction
isotig02911,developmental processes
GCKDGN103FL1N0,cell cycle and proliferation
isotig18466,other biological processes
GCKDGN103GN7VL,signal transduction
isotig14144,developmental processes
isotig12092,other metabolic processes
isotig07220,other biological processes
GCKDGN102EL4TP,other biological processes
isotig06932,other biological processes
GCKDGN101ARV0M,developmental processes
isotig06487,RNA metabolism
isotig00984,transport
GCKDGN101CE2FD,transport
isotig23557,transport
isotig27438,protein metabolism
isotig12983,other biological processes
isotig02411,stress response
GCKDGN101CK1ZW,stress response
isotig24052,developmental processes
isotig03860,RNA metabolism
isotig09635,other metabolic processes
isotig14416,developmental processes
GCKDGN101A8MAV,death
isotig05857,cell-cell signaling
isotig09642,other biological processes
isotig28199,transport
isotig19796,transport
isotig30634,protein metabolism
GCKDGN101BXB20,other metabolic processes
isotig19622,other metabolic processes
isotig27760,other biological processes
isotig01727,other metabolic processes
GCKDGN103G9QH8,developmental processes
isotig09806,protein metabolism
isotig26328,RNA metabolism
isotig04968,cell organization and biogenesis
isotig08352,death
isotig19477,protein metabolism
isotig06775,RNA metabolism
isotig00192,stress response
GCKDGN102C94OT,other metabolic processes
isotig01802,other biological processes
GCKDGN102DHYCS,protein metabolism
GCKDGN103HD565,DNA metabolism
isotig23208,RNA metabolism
isotig22459,protein metabolism
isotig24839,other metabolic processes
isotig31182,protein metabolism
isotig27884,other metabolic processes
GCKDGN103FZHNU,other metabolic processes
isotig03986,protein metabolism
isotig19645,other metabolic processes
GCKDGN103GXGKB,signal transduction
isotig22275,cell cycle and proliferation
GCKDGN102DFBXW,developmental processes
isotig03275,other metabolic processes
isotig20145,protein metabolism
isotig02232,other biological processes
GCKDGN103GFU8B,death
isotig23633,transport
isotig21160,signal transduction
isotig12373,other metabolic processes
isotig14578,other metabolic processes
GCKDGN102DKRK0,stress response
isotig32459,cell-cell signaling
isotig14781,developmental processes
isotig12350,transport
isotig16614,cell organization and biogenesis
isotig14818,other metabolic processes
